Nome;Latitude;Longitude;Altitude;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-09;0;984.1;21.4;31.1;24.2;19.7;86.1;56;5.6;1.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-10;.2;983.5;21.5;27.8;22.9;20.5;92.2;72;9.5;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-11;23;986.9;19.3;21.3;19.7;18.3;97.7;93;10.9;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-12;4.2;986.7;19.4;30.4;22.5;18.3;83.4;61;9.6;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-13;.6;983.5;21.2;26.3;22.4;20.5;92.7;76;8;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-14;13.8;982;22.7;28.6;23.8;20.8;93.7;78;10.8;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-15;25;980.4;23;24.6;23.3;23;97.6;92;9;3.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-16;90.2;982.5;19.8;23.9;20.4;18.6;96.9;84;10.3;1.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-17;11.4;989.7;13.2;24.1;18;13.2;76.5;42;7.3;1.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-18;0;990.9;11.8;26.2;19.3;14.4;63.2;40;5.1;1.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-19;0;988.8;11.8;28;21.2;15.3;57.9;32;6.5;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-20;0;987.5;12.5;29;21.6;15.3;58;35;8.1;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-21;0;985.5;15.4;31.1;23.4;17.3;62.4;41;7.9;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-22;1.8;983.3;18.1;25.5;20.5;18.2;87.3;57;11;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-23;24.8;983;20.3;26.1;21.5;17.9;92.9;78;7.8;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-24;0;985.9;20.3;27.2;22.1;19.1;90.3;69;10.6;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-25;1;984.7;20;28.9;22.2;18.6;88.2;68;15.8;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-26;17.6;981.8;21.8;31.9;25.8;20.5;80.5;51;11.9;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-27;0;979.2;22.3;32.7;26.6;23.3;78.5;57;15.5;4.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-28;5.6;981.7;17.6;23.3;18.3;16;95.9;83;10.9;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-29;6.8;979.3;22.2;31.5;24.4;17.8;88.5;66;13.2;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-04-30;2.8;978.3;23.9;33.1;28.5;22.9;76.9;59;12.1;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-01;2.6;977.3;24.2;31.3;26.8;22.6;86;72;14;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-02;76;976.7;21.1;27.1;21.1;20.5;99.8;88;15.4;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-03;28.4;981.6;17.3;21.8;18;15.5;95.5;84;9;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-04;8;982.8;19.7;22.8;19.8;16.6;99.7;95;10.3;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-05;15.8;984;22.6;31;24.9;19.6;88.4;64;6.5;2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-06;0;980.8;19.6;32.4;27;22.8;65.7;40;13.9;3.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-07;0;978.5;19;31.9;26.7;23.2;63;45;13.7;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-08;0;979.5;19;27.7;24.2;24;73.5;55;15.1;4.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-09;.2;989.3;12.4;21;15.8;11.2;82;47;7.8;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-10;1.6;984.3;16.7;23.7;18.3;13.1;90.5;78;9;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-11;.8;982.6;18;19.6;18.2;17.5;98.8;96;6.7;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-12;27;979.9;18.3;20.1;18.3;17.4;99.8;95;7.2;1.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-13;12.8;986.1;14.2;17.5;15;14.2;94.7;83;10.9;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-14;0;993.3;7.1;15.8;11.4;7.3;77.1;44;9.6;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-15;0;991.4;5.8;15.7;10.8;6.3;73.5;40;6.8;2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-16;1.6;985.2;11.3;14.4;12.6;8.7;92.3;66;7;1.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-17;8.8;987.7;11.5;15.9;13.5;12;88.6;66;6;1.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-18;0;990.6;9.2;15.6;12.8;11.2;79.5;60;8.8;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-19;0;992.6;9.5;15.7;12.5;9.6;82.7;63;5.8;1.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-20;0;991.4;9.6;19.5;13.7;8.9;78.1;52;8.9;1.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-21;0;986.3;14.2;26.5;17.4;11.1;82.1;64;7.7;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-22;.2;983;19.2;30.1;24.1;14.7;75.7;50;13.3;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-23;47.2;980.4;19.7;25;20.1;19.1;97.7;75;9.1;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-24;14;987.3;13;17.4;13.6;14.7;95.8;82;14.6;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-25;.8;996.3;5.7;10.3;8.7;5.9;81.6;67;10.7;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-26;0;994.7;7.3;13.7;9.5;4.7;86.9;74;10.2;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-27;0;992;10.4;12.3;10.8;8.3;97;84;10.1;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-28;0;994.2;7.5;11.5;8.1;4.2;96.4;89;8;2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-29;.6;995.5;10.9;17;12.7;5.2;89.6;64;5.7;1.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-30;0;993.6;9.9;20.7;13.7;8.8;79.3;54;7.6;2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-05-31;0;992.1;11.1;23.3;15.5;8.7;77;48;7.2;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-01;0;989.1;12.2;24.6;17.3;11.8;73.3;50;10.1;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-02;0;987.7;13.8;28;20.8;14.6;65.3;45;12.4;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-03;0;993.3;10.7;22.7;15.1;12;76.3;55;11.9;3.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-04;0;992.6;9;19.1;11.9;7.2;82.5;67;10.1;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-05;0;989.4;15.9;28.7;20.7;10.1;76.1;49;7.9;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-06;0;989.2;16.9;28.5;22.7;18.1;71.5;46;7.4;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-07;0;990.4;16.6;29.1;22.5;16.7;70.8;41;6.8;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-08;0;988.7;16.1;28.9;22.5;18.3;68.2;44;8.2;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-09;0;983.1;16.4;29.8;23.2;19;67.1;44;14.1;3.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-10;0;983.8;17.4;30.5;24.9;20.7;64;46;10.7;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-11;0;987.1;17.8;31.3;24.9;21;66.4;41;8.1;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-12;0;986.1;16;30.8;24.8;21.4;59.3;39;11.4;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-13;0;981.2;14.4;30.3;23.8;19.6;56.9;39;13;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-14;0;979.5;14.5;31;25.1;20.6;52.5;36;13.9;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-15;0;983.5;17;26.6;24.5;22.9;63.8;52;8.3;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-16;32.8;983.8;19.6;22.5;19.9;18.2;98.6;85;19.5;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-17;13.8;982.3;19.1;20.7;19.1;17.8;99.9;97;5.7;1.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-18;20.2;980.2;18.5;22.8;19.6;17.5;93.6;86;9.9;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-19;2.6;981;19.2;27;23.3;18.2;78.7;60;8.7;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-20;2.6;985.9;18.6;23.3;20.4;17.8;89.8;70;14.3;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-21;17.2;983.5;17.1;24.4;19.9;16.6;85.2;66;13.2;4.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-22;.4;979.9;15.3;28.3;22.9;17;62.6;51;11.7;3.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-23;0;979.4;18.2;28.2;23.8;21.7;71.9;61;8;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-24;0;986.9;12.5;21.3;15.1;13.4;84.7;66;11.7;4.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-25;0;991;8;12.7;9.9;7.7;88.1;70;12.7;3.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-26;11.6;989.2;9.3;11.7;10.1;9.2;94.4;78;7.7;2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-27;.2;986.7;7.1;16.5;10.6;6.5;80.1;57;7.3;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-28;0;984;10.5;19;14.1;9;79.4;60;8.8;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-29;0;994.1;2;13.5;8.5;4.4;66.2;34;9;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-06-30;0;994.9;-1.7;14;7.7;3.2;53.3;30;4.5;1.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-01;0;991.9;.7;19.8;10.9;4.2;51.7;26;6;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-02;0;988.2;7.1;25.1;16.7;5.7;53.9;36;8.1;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-03;0;985.1;15.4;23.7;19.2;12.1;79.3;65;6.4;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-04;0;983.9;12;19.6;15.8;13.2;78.6;68;12;3.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-05;0;990.7;8.2;14.5;10.4;11.5;86.2;74;13.7;4.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-06;9.6;994;4.6;14.3;8.7;4.6;78;42;10.2;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-07;.4;992.3;6.5;10.1;8.4;5.5;88;61;9.2;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-08;.2;994.8;5.5;13.8;8.5;5.5;83.9;52;9.1;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-09;.2;993.4;1.5;12.2;5.8;1.7;75.3;50;9.9;3.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-10;0;990.4;4;11.3;7.1;3.8;81.3;55;7.3;1.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-11;0;992.5;4.6;11.4;7.8;4.4;80.9;61;5.1;1.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-12;0;1000.8;4.8;13.3;7.2;2.3;85.8;55;8.2;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-13;0;998.8;7.3;11.4;8.7;5;90.9;81;8.3;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-14;7.8;994.9;10.9;13.2;10.9;8.8;99.5;96;5.8;1.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-15;1.6;996.9;11.8;16.6;13.5;10;89.9;75;9.3;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-16;0;994.7;12.1;21.1;15;10.9;83.9;59;6.9;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-17;0;995.4;11.5;17.4;12.8;9.4;92;74;4.8;1.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-18;0;991.1;12.6;25.6;17;10.1;77.2;49;8;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-19;0;992.4;14.4;28.6;21.1;13.6;67.5;43;8.2;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-20;0;992.3;13.6;27.4;21.1;14.8;64;40;8.2;3.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-21;0;990.3;13.9;26.9;19.7;13.7;70.8;46;6.6;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-22;0;992.5;15;28.2;21.7;15.3;67.4;40;6.3;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-23;0;992.1;13.6;27.7;20.9;15.8;64.4;37;7.3;3.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-24;0;990.2;12.2;28.5;21.3;16.1;57.5;37;9.3;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-25;0;988.1;14.1;27.6;21.8;16.5;62.3;47;11.3;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-26;0;986.9;15.8;25.7;20.5;15.1;74.8;55;5.4;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-27;0;987.4;15.4;23;20.1;17.6;74.7;63;10.6;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-28;11.6;988.5;15.9;23;18.4;15.7;85.5;67;10.2;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-29;13.6;994.7;11.1;17.2;12.5;9.4;91.2;76;11.8;3.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-30;0;994.8;10.1;20.1;13.7;8.2;79.6;63;9.7;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-07-31;0;990.3;13.9;23.8;17.5;10.5;80.5;59;8.7;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-01;0;986.4;16;28.8;21.9;14.8;70.5;49;11.4;4.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-02;0;983.3;15.8;29.2;24.2;19.7;60.5;43;12.7;4.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-03;0;981.1;13.8;27;24.1;21.8;52.6;46;13.3;4.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-04;1;986.3;17.7;24.7;20.5;17.7;84.8;56;7.7;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-05;5.8;986;17.7;27.2;20.7;17.6;84.5;53;11.8;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-06;4.4;982.6;17.7;28.4;22.4;18.5;75.9;53;8.6;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-07;27.6;983.9;15.6;25.4;16.5;15.1;95.5;57;13.4;3.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-08;21;987.9;9.8;15.9;12.8;10.2;84;46;10.4;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-09;0;994.7;5.4;10.3;7.5;5.8;86.8;76;7.1;2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-10;0;994.2;5.7;14.3;8.3;3.3;85.5;53;5.9;1.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-11;0;991.2;5.7;18.3;11.7;4.9;68.4;41;8.8;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-12;0;995.7;2.1;15.6;9.9;4;60.7;35;8.6;1.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-13;0;995.1;.5;17.5;10.6;5.1;50.7;32;9.5;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-14;0;990;5.1;23.8;14.5;5.5;55.1;32;7.5;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-15;0;986.9;9.9;26.8;19;11.3;57;38;7;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-16;0;984.7;13.8;30.8;22.3;14.7;60.6;38;8.2;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-17;0;983.4;16.8;31.7;23.9;17.8;66;39;9;2.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-18;0;983.7;17.7;30.8;24.5;18.3;68.3;44;7.4;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-19;0;983.8;16;29.6;24.5;19.4;60.3;40;8.2;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-20;0;986.3;17.9;22.8;19.7;18;89.8;73;13.3;4.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-21;0;982;17;31;21.6;17.6;77.3;42;10.7;4.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-22;2.8;982.8;15.6;20.2;16.2;16.6;96.4;87;14;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-23;28;988.7;9.1;16.7;11.4;9.1;87;58;10.6;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-24;0;994.5;5.1;15;9.7;5.3;75.5;46;8.3;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-25;0;1000.1;4;15.2;9;4.5;72.9;44;6.5;1.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-26;0;998.1;3.4;16.6;10.2;4.2;64.5;38;5.7;1.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-27;0;995.5;4.8;20.3;12.3;3.7;63.3;37;6.5;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-28;0;992.5;10.3;22.1;16;9.1;69.8;50;8.6;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-29;0;989.8;13.8;25;18.7;13.4;74.1;51;7.6;2.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-30;0;987.2;16;31.2;22.4;15.2;69.6;40;11.2;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-08-31;0;986.6;15.9;25.1;17.5;16;90.3;62;8.8;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-01;.8;991.2;9.6;15.7;12.1;10.1;85.3;62;7.6;2.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-02;0;987.5;9.6;21.1;14.7;10.7;72.5;53;7;1.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-03;0;983.6;11.7;26.4;19;11.5;63.9;36;8.7;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-04;0;985.1;12.3;19;14.3;14.2;88.4;71;14.5;4.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-05;16;993.6;8.2;19.2;13.1;8.5;76.1;38;8.7;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-06;0;986.3;9.3;24.9;15.7;7.6;67.2;45;7;2.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-07;0;983.3;16.3;27.1;21;12.6;75.2;56;6.3;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-08;0;984;19.2;33.5;25.8;19.2;69.9;43;10.6;3.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-09;0;983.1;17.9;33.9;26.1;18.3;65.2;34;9.6;3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-10;0;980.7;17.8;32.2;26.2;20.7;62.4;39;6.6;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-11;0;978.5;13.6;29.4;26.3;22.6;46.3;36;10;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-12;11.8;981.1;17.9;24.4;18.8;17;94.5;63;16.3;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-13;4;982.5;17.4;18.8;17.7;17.3;98;91;6;1.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-14;4.2;988.9;15.4;23.2;18.1;15.3;85.3;55;8.1;2.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-15;0;991.7;10.7;21.9;15.7;11.1;74.4;45;10.3;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-16;0;993.4;12.3;24.1;16.6;10.6;78.4;45;7.8;2.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-17;0;990.3;12.1;26.7;19.2;13.3;67.3;34;11.5;3.7;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-18;0;986.2;12.6;29.2;21.7;15.3;57.9;39;10.3;3.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-19;0;979.5;16.7;29.7;23.5;18.3;65.9;52;10;4.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-20;65;981.7;16.9;26.6;19.1;16.7;88.1;64;22.5;4.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-21;4.2;984.2;16.1;28;20.3;13.2;79;52;9.6;3.1;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-22;.2;979.4;19.6;31.5;24.6;18.9;74.3;57;9.3;3.3;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-23;0;978.6;20.9;34;28.3;23.2;66.3;48;10.4;3.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-24;0;978.3;21.3;33.8;28.4;22.7;68.8;43;9.5;3.4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-25;null;978.2;21.2;31;26.9;23.1;72.1;57;8.2;2.6;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-26;59;984;17.6;24;18.2;17.3;96.6;87;14.8;4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-27;7.6;989.5;15.5;22.9;17.5;14.7;88.9;61;8.4;2.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-28;0;987.8;13.2;27.1;20.3;13;67.8;36;6.7;2.5;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-29;0;985;15.4;32.2;24;16.4;61;36;9.1;3.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-09-30;0;979.7;15.4;35.4;27.1;20.8;52.9;37;12.8;3.8;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-10-01;0;975.8;18.4;32.1;27.3;24.8;59.2;44;11.2;3.9;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-10-02;38.4;982.2;15.9;23.5;19.3;17.6;82.7;51;14.4;4.2;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-10-03;1.8;991.4;7.6;21.4;15;10.4;64.5;34;12.9;4;
"SAO LUIZ GONZAGA";-28.41722221;-54.9625;245.5;2024-10-04;0;990.6;10.4;25.5;16.2;8.6;70.5;42;10.7;3.7;
